start,end,weight
10219,12354,1
3239,3655,1
11209,11264,1
15119,15125,1
15136,15488,1
21289,21098,1
13469,13229,1
2109,2593,1
16101,16747,1
17229,17230,1
13222,13219,1
10626,10449,1
5606,6631,1
6436,6434,1
3530,3886,1
10656,10236,4
3266,4036,1
12715,12328,6
13036,12615,1
17177,17174,3
10543,11430,1
16506,17253,1
10937,10491,10
11573,14016,2
15917,16059,2
7762,8103,6
8397,8269,2
12028,11851,1
275,259,1
15109,14760,1
7734,8394,5
15413,15967,1
3494,4253,1
8371,8370,2
15951,15660,1
15656,15083,2
5316,5315,4
15308,15129,1
13660,13490,1
9999,11049,1
15068,15371,5
11583,11387,11
4932,4746,2
12797,12223,2
9642,10034,1
16858,16462,1
16228,15873,1
13594,12997,1
7265,7942,1
19090,19087,1
6725,6129,2
12354,11963,1
11601,11600,1
12227,11832,1
17561,17641,3
17817,18368,1
11914,11681,2
13176,13815,1
5644,5366,1
6771,6509,1
13019,12383,1
8737,9437,2
17996,17780,1
10253,10673,5
12005,12789,2
15709,15321,2
9793,9650,3
13579,13806,5
14346,14934,1
14028,13651,1
18378,18153,1
2250,2057,1
11041,12944,1
16110,16594,3
7378,7380,3
10911,10653,2
7253,7720,6
9125,8779,2
11397,11141,5
18540,18625,2
16706,16610,1
15253,14725,2
10647,10647,3
16548,16279,1
12428,11858,1
5054,5808,1
12614,12387,4
21088,21014,1
15064,14730,1
15884,15884,1
6753,6545,2
6194,6090,1
12893,12634,1
15643,15810,3
11583,13324,1
10672,10250,3
13132,13374,1
3056,2788,2
12215,12004,4
10055,10224,3
9824,9832,1
11616,12046,1
15935,16177,3
8526,8459,1
10687,11583,1
11543,11543,1
9848,10106,1
12614,13220,1
12785,14016,1
13214,12781,2
17078,16922,1
8233,8050,1
12621,12010,3
15398,15396,10
15867,15431,2
16099,15686,1
8421,8418,6
11689,12021,2
12740,13419,1
9443,10216,1
6924,7053,1
20897,20834,1
19902,19460,1
4888,4413,2
18310,19034,1
11581,11580,1
12791,12009,1
15943,15947,2
14009,13460,2
14570,14342,1
15110,15412,2
18228,18365,2
8617,9949,1
15428,15125,3
16037,16386,1
8405,8088,2
15405,15118,1
13425,12994,1
16548,16173,1
17224,16704,2
13258,12896,1
8049,7915,2
5245,5245,1
1957,1752,2
12697,12310,7
7374,7375,4
16200,15961,2
7772,8304,1
11905,11720,4
12567,12564,2
11541,11968,1
17778,17664,1
16183,15940,6
6029,5879,1
15317,16475,1
16866,16466,1
12936,13541,16
12353,11538,2
16181,16555,1
10940,11378,1
15426,15300,2
6758,7264,2
13230,12795,2
5080,4973,1
16097,15969,4
7421,6785,1
12790,12393,1
12022,11245,1
8269,7947,3
11384,11386,1
11073,10620,5
11590,11394,5
13411,12730,1
13551,13787,1
11969,11966,3
16925,16564,1
16164,16057,2
9828,11999,1
11577,10682,6
15391,14734,1
15943,16420,1
2182,1992,2
13400,14713,1
14234,13854,1
14759,14391,2
13983,14370,2
13407,12978,1
15417,16208,1
7804,7801,1
11398,11142,1
12366,11797,1
10691,10267,1
13966,13590,1
13234,12633,1
16066,16175,1
11493,12317,3
3322,3233,1
3744,4043,4
6854,6893,1
8384,9086,1
14719,14342,1
11430,10730,1
13411,13581,2
7075,6757,1
19307,19159,1
6721,6726,2
17906,17752,1
13633,13467,1
2148,2546,2
14729,15077,2
7734,8395,2
21537,21465,1
7089,6509,1
12748,11968,3
3513,4058,2
18352,18361,1
14237,14009,1
4393,4257,1
15421,15293,1
10527,10294,1
15654,15088,1
16074,15652,1
12771,12374,2
10957,11138,1
18529,18374,1
7072,6423,1
8401,8084,3
9879,9879,2
6934,7386,1
12737,13175,2
14218,15097,2
9587,10294,1
7941,7396,2
7375,7056,4
16589,16349,1
15377,15806,3
15684,15427,2
11641,11639,1
8955,8750,1
16312,16279,2
5889,6611,1
5294,5012,1
10621,10619,2
10651,10232,1
9103,8956,1
5182,6120,1
16253,16147,2
15605,15457,5
17476,17476,1
16424,16657,3
6394,6394,8
15529,15079,2
12016,12225,1
10358,10657,1
8708,8564,4
2781,2567,4
9299,9654,1
12022,11589,3
11872,11173,1
7741,7276,1
9796,9086,1
13476,13869,1
13902,14056,1
6782,6780,1
13234,12795,1
11936,11517,1
15262,15079,9
15140,16480,1
11493,11490,14
20008,19901,1
5613,6159,1
13136,12530,1
16230,16125,1
11245,11135,4
3519,3377,1
11577,12786,1
13417,13815,3
12003,11820,6
5050,4751,3
11815,11120,1
9439,10041,2
7384,7060,2
21428,21371,1
12861,13141,1
18398,18168,12
12215,12387,1
1796,1593,1
9670,9566,3
16584,17438,1
12526,12303,1
20920,20918,2
16431,16432,3
15086,14736,2
6969,7615,1
5612,6866,1
15872,15438,1
11519,11070,1
7729,7392,2
17122,16971,4
17027,16870,1
20371,20276,1
6775,6776,1
13550,13128,1
11124,10942,1
19902,20679,1
16063,15932,3
6093,5649,1
5052,5053,1
21915,21571,1
10267,9842,2
8766,8766,1
13730,13579,3
3053,2785,1
13235,12808,1
4720,4617,3
8296,7974,1
16079,16826,1
22668,22564,1
6725,6294,1
7048,7047,3
20163,20289,1
10346,10162,1
11964,11535,3
11834,11832,1
5546,5436,1
14365,14738,4
6198,6097,1
16657,17177,3
7415,8410,1
13483,16477,1
16037,16480,1
11533,11340,1
10254,11241,1
14723,15199,2
9794,9651,4
11603,11253,1
13624,13018,1
15646,16175,1
4869,5045,1
11298,11050,1
5807,5915,1
13525,13287,5
13332,12821,1
14109,13941,1
13594,13426,2
8014,7887,1
15648,15815,3
16098,16947,5
6410,6410,3
16175,16174,9
13833,13611,1
14621,14245,1
12400,12223,1
4038,3593,8
12804,12234,5
19573,19527,1
14775,14401,2
12306,12133,3
15948,15946,10
19084,18862,4
4321,4937,1
9132,8987,6
3093,2985,1
4256,4038,1
12737,12985,9
5877,5585,2
10899,11090,2
11476,12304,1
13706,13488,1
11724,11288,1
18277,18612,2
9442,9091,2
7740,8269,2
3799,3800,3
14407,13641,1
18940,18623,1
13525,13354,2
12040,11859,2
11166,12832,1
15137,14873,3
9479,9690,2
8399,8078,6
11485,10848,7
16966,16697,2
1573,1959,1
14391,14231,1
9254,9397,1
7146,6818,1
20285,20218,1
10408,10184,1
13459,13626,1
13482,12799,2
11425,11620,1
15455,15332,1
15391,15263,5
3651,3650,1
9454,9665,1
12805,13656,2
5350,4954,1
11518,11076,1
15428,15427,2
23155,23094,1
19400,19281,3
15962,15678,1
19632,19463,2
16471,16469,3
12748,12183,1
16179,16185,1
2182,2815,1
8097,9819,1
14008,14617,2
15553,15407,2
9650,11333,1
6446,6336,1
9651,9449,1
7591,7396,3
15118,14394,1
11577,11573,8
6507,7076,3
12835,12831,1
15091,14742,5
20269,20061,1
9938,9419,1
7087,8083,1
9371,11634,1
12777,12609,1
10543,10310,1
4446,4215,3
16772,16463,3
8421,8297,3
7705,7557,8
14690,14689,1
6055,6054,1
13654,13876,1
23227,23191,1
6942,7393,6
12781,12210,3
7260,6753,6
15956,16831,4
9876,10139,1
11733,11045,1
11558,11562,3
16952,16954,1
11045,10848,4
10852,11049,3
20165,20164,2
12782,12385,2
15145,15449,2
6449,6337,1
9688,9685,1
13449,13014,5
8016,8162,1
16962,16961,4
3019,2914,1
8829,8339,1
16070,15651,2
17988,17931,1
2359,2783,1
4372,4070,1
14735,14734,6
15253,15073,1
13178,12741,2
11815,11997,5
17372,17668,1
9797,10636,2
13281,13098,2
17427,17190,1
8418,7755,5
16085,16569,1
23183,23120,1
10103,9845,1
17570,17182,5
2775,2484,2
10257,11120,2
12793,12395,5
5639,5636,2
20122,19999,1
18639,18311,1
8722,9943,1
8492,8358,3
12745,12350,6
9237,9965,1
16089,16670,3
13203,12604,1
16923,16558,1
8877,8808,2
11373,11121,1
10235,10654,1
15446,16127,1
16235,16237,1
14391,14235,6
11236,10935,1
4451,4362,2
13702,12936,1
10682,11822,1
4258,4495,16
16656,16666,1
8403,8269,1
7394,6945,1
10694,11146,1
12027,11596,1
8120,8119,1
17218,16973,1
10673,11996,1
16670,17190,1
17810,17638,1
12214,12003,1
5762,6282,1
20497,20378,1
10043,11536,1
13739,14423,1
9139,10684,1
17086,16826,1
12395,12005,3
4361,4289,1
3903,4243,1
7017,6818,1
6716,7214,1
14372,14742,1
5356,5072,4
8737,8518,2
6805,6482,2
4671,4495,1
12793,12621,3
11859,12432,1
16202,16202,2
6725,6601,1
12237,12025,2
11577,11136,2
6394,6132,9
9687,10083,1
16429,16078,10
11488,11043,1
16673,16672,4
3326,3061,1
12201,11570,1
15099,15101,3
17827,17727,1
11468,11030,1
22519,22410,2
14326,13785,1
11579,12390,1
6409,6921,1
4833,4495,2
15445,15444,3
18608,18782,1
16454,16103,1
11687,12009,1
7611,7961,1
13996,14383,2
2181,1985,1
10902,11090,1
18588,18680,1
16475,16973,2
15236,14859,2
10245,9820,6
16109,15981,3
20890,20554,2
18951,18711,2
12627,12235,1
16610,16235,1
21571,21494,1
7078,6757,1
13642,14631,1
15320,15443,1
11508,11507,2
10475,11557,2
16771,16594,1
18621,18882,5
10950,10269,4
1982,1985,1
13131,13549,1
5747,5857,1
13966,13817,3
18882,18529,2
12394,13038,1
16467,16372,2
16560,16420,2
15878,15996,1
14598,14388,1
5042,4930,3
12059,11630,1
13034,12620,1
13630,12784,2
13019,12606,1
8915,8708,3
12102,11923,1
14745,14600,1
2556,2934,1
4756,4475,1
20328,20237,1
12048,12261,1
16708,16611,1
6803,6362,1
15952,15660,1
7345,7208,1
11558,11561,1
5823,5528,1
15537,15089,1
5433,4976,1
14769,14394,1
17075,17416,17
19843,19715,2
14745,14595,2
352,327,1
5818,5625,2
15132,15307,1
13300,12654,1
8766,8292,1
8781,8102,1
13861,13219,1
12861,13143,1
17606,17226,1
12766,11989,1
7963,7415,1
17322,17321,1
8046,7708,1
13024,12607,4
13235,13324,1
21107,20802,1
15394,15094,1
721,659,1
15965,16091,3
10262,9832,2
18147,18083,2
2928,3548,1
5493,5314,14
15334,14801,1
14732,14359,1
5817,6445,1
11929,11748,1
8784,8782,5
13738,13017,1
11513,11940,3
17406,17635,1
11133,10764,1
8609,8401,1
15982,15695,2
15580,15130,2
129,78,1
10965,11401,1
10571,12923,1
17458,17224,8
17644,17414,3
14171,13941,1
7827,7362,1
5644,5538,1
12004,11577,16
16478,16384,3
18274,18152,1
7916,7365,1
15149,15012,4
15805,15639,3
10641,10639,1
19749,19663,3
20730,20732,1
9515,10297,1
14476,13958,1
14019,14016,4
10644,10458,11
12530,13785,2
15460,15339,1
10216,11336,1
8185,7690,1
10207,9431,5
12043,12654,1
17177,17178,1
10255,11571,1
10051,9447,1
9670,9534,1
9814,9672,2
1600,1564,2
11996,12609,1
15709,15994,3
13807,13581,1
14977,15680,1
16098,15679,4
11593,12234,1
11490,11051,4
14014,14013,2
14757,14612,1
17124,16866,2
8411,7958,1
11658,11019,1
8164,7529,1
11604,11153,2
7713,7711,1
16089,16199,2
7406,7949,2
13634,13222,2
14411,14997,3
10082,11118,1
20181,19935,1
16420,16182,2
9965,10302,1
12732,12728,1
13088,13088,1
11152,11599,1
7380,7056,5
8931,9431,1
4479,5230,2
14005,14614,1
10659,10065,2
13928,14686,1
4507,4269,1
16174,16410,1
4284,3991,1
16472,16472,5
15975,15567,4
5034,5603,2
13779,13372,1
5065,4664,2
12619,12387,1
20900,20834,1
9127,10254,2
12210,11996,4
23038,23007,1
3269,4675,1
13449,13446,1
13662,13247,3
4759,5060,4
9829,11371,1
13824,13601,1
13581,13588,1
10253,10255,7
12541,12163,1
7382,7249,1
16314,16311,2
14001,13457,1
16661,16658,9
13511,13280,2
18869,18779,1
8575,9068,1
23,16,1
10900,10640,1
12885,12535,1
11583,12219,2
17262,17060,1
15442,15441,16
12737,12348,1
4102,4172,1
15073,14576,1
4016,3808,1
4214,4128,1
12235,11840,3
16589,16354,1
10674,12385,1
7429,8292,1
13378,13786,2
17130,16710,1
13578,13730,3
20470,20116,2
8924,8924,1
13470,13223,2
9304,9302,2
14000,14003,4
7296,8103,1
10688,10267,2
15383,15259,2
14775,14246,1
10645,11345,1
3242,3332,1
832,678,2
4177,4103,1
6323,6433,2
11588,11136,2
14911,14699,2
20072,19916,1
16225,16496,2
3015,2913,1
10216,9798,4
6434,6431,2
7734,7264,1
11504,11228,1
7385,7382,1
15079,15646,2
11954,11773,1
13048,14417,1
5844,5435,1
11726,11478,6
4559,4906,2
7044,6396,1
19465,19286,2
7276,7742,16
10285,9908,1
15522,15380,2
12817,13249,1
11521,11517,1
16924,16558,2
9946,9810,1
19311,19202,2
21889,21891,1
12694,12700,2
3324,2786,1
13253,12863,2
3934,3709,2
10063,10232,2
3316,2937,1
3429,3284,1
6336,6078,2
14347,13815,1
7596,8269,2
16234,16237,1
10298,9911,2
15440,15709,1
17291,17460,1
8412,8281,5
16225,15875,1
20119,19893,4
10687,10095,1
12798,12796,3
14423,14425,1
15376,14730,1
10051,10219,2
14382,14753,2
19527,19243,1
14219,14375,3
8409,8280,3
15750,15373,1
16707,16472,1
9801,10047,2
13131,13784,1
13219,13029,1
12109,12790,1
4400,4258,3
15127,14784,2
12005,12003,4
10216,10636,11
9116,10243,1
22584,22671,1
8347,7690,1
4746,5044,1
13828,13434,1
12798,12223,4
10011,9766,1
15709,15316,4
16907,17263,6
6404,6138,1
8702,8352,1
15279,14962,2
12629,12223,4
16830,16668,3
8526,8877,1
13477,13478,1
16686,16593,2
11520,11763,8
15553,15408,2
8422,8110,3
19093,18876,1
14624,14250,1
11573,11121,2
11110,10664,2
10246,10074,1
5864,5571,1
5933,5636,1
12029,12030,2
11600,11149,5
11969,11967,5
11579,10942,1
22174,22124,1
1588,1793,1
15414,15969,1
9102,8780,1
4783,5366,1
6477,6001,1
9820,9817,2
4048,4047,1
6441,6439,1
15279,15100,1
12380,11994,2
15940,15652,6
4312,4213,2
7381,7250,4
16597,16220,2
13582,14349,1
10883,11077,1
20695,20628,1
16442,16345,1
9437,10890,1
11107,10475,1
16907,16641,1
9784,9432,2
15655,15267,3
16163,16054,1
16324,16075,3
5703,5758,1
17202,16951,6
12581,12182,2
16314,16175,5
15686,16451,1
18522,18152,2
8403,8095,1
16412,16410,2
6341,6178,1
19797,19479,1
19901,19705,3
15928,15639,12
12784,12384,2
15661,16078,1
7253,6864,1
3998,6131,1
10918,11109,2
12000,11577,3
9839,9840,1
20344,20251,1
19465,19401,3
2792,2874,2
21273,21340,1
10762,10689,2
16453,16450,2
13199,13226,1
11590,11588,3
10360,10503,6
9468,9129,1
15575,15130,2
6757,6756,9
1505,1507,1
10917,10242,1
15080,15648,1
10651,11551,1
14923,14345,1
3502,3590,2
11590,11141,3
15842,16091,1
8953,8750,1
8630,9120,1
12328,12159,2
13234,12798,4
12984,12566,1
14360,14947,1
11485,12312,2
8588,8380,2
3392,4099,1
15073,14964,1
3563,3562,4
9073,9635,1
9655,9090,2
15548,15407,2
2336,2470,1
20604,20870,1
5878,5768,2
12391,12010,1
18366,18476,1
8397,9098,1
17705,17949,1
16075,15658,2
11992,12774,3
5836,5542,2
5895,5781,5
16949,17202,13
17263,17409,1
19269,19613,1
13815,13416,2
3818,3906,1
17442,17101,2
10666,11562,1
8401,7946,1
16203,16091,1
12379,11994,1
12786,12211,1
9129,11577,1
16181,15936,4
16968,16700,6
16948,16686,2
11889,11208,1
18366,18723,1
15861,15428,3
7853,7566,2
4485,4172,2
11526,10885,7
10652,10910,1
17820,18091,1
3594,3370,2
12621,12399,3
12214,11576,3
6170,6330,1
19478,19110,1
13469,14016,2
21761,21640,1
5504,5910,1
8784,10677,1
20513,20589,1
12781,14014,1
12530,11916,1
9091,11967,1
5078,4778,1
11303,10599,2
15783,15332,1
18520,18870,1
12203,11992,1
12787,15307,1
4368,5312,1
2353,2769,1
6965,6651,1
10906,10227,5
6782,6657,2
11363,11566,2
9783,9426,3
11153,10698,2
16700,16704,2
7611,8282,2
12016,11834,1
11413,11410,4
15931,15378,4
6753,6639,1
13224,13466,1
1252,1389,1
11949,11772,2
7276,6959,2
13450,13452,2
15642,15640,5
19902,20562,1
12694,12313,1
16315,16413,1
11187,11186,2
12751,12183,5
19733,19736,1
4790,4270,6
20391,20389,2
16657,16424,4
13981,13600,1
5338,5154,1
2039,3206,1
10034,9787,3
11608,19753,1
6635,6315,1
16611,16379,1
16315,16175,6
8408,9111,2
17524,17127,1
19803,19533,1
17335,17179,1
10260,9836,5
16077,15666,1
13045,14025,1
12073,12450,1
11960,11961,1
6917,6399,1
2180,1979,1
11308,10759,2
13234,16126,1
8631,8425,1
9091,8953,1
15391,15265,1
9302,9655,2
14509,14335,1
7043,6604,1
6178,6786,2
4751,4751,1
3784,3557,1
9787,10205,1
17666,17663,2
13026,12607,1
10663,10663,2
11544,11973,5
7729,8743,1
12014,13045,1
16821,16565,2
7071,6942,5
8046,7912,1
15953,16081,3
11992,11566,4
12020,12020,5
14773,14404,2
14346,13962,4
2573,3064,1
10254,10670,1
15120,15125,1
12793,12399,1
16978,16774,1
12357,12354,2
9781,9077,1
11594,11142,1
10763,11245,1
19080,18866,1
2344,2219,2
14488,14449,1
20734,20687,1
5436,5086,2
9729,9867,1
5477,6135,2
21887,21575,1
15417,15413,6
17189,17341,2
15167,14823,1
15932,16311,4
7116,7115,2
15403,15281,1
12803,12406,1
19917,20154,8
13573,14714,1
15654,15267,1
16587,16212,1
7949,7595,1
912,892,1
7075,6945,1
11584,11386,1
13227,13638,1
13874,13235,3
13619,13449,2
7691,7350,2
10491,10254,3
10963,10764,5
15995,15996,1
11138,11245,2
8435,8119,4
17206,16954,11
10254,9828,5
2082,3206,1
12785,12214,2
11723,11288,3
6726,6599,4
20252,20122,2
17351,17348,1
15659,15391,1
20910,20730,1
10262,11578,2
4860,5785,1
4257,4676,4
13458,13456,4
17121,16697,2
10002,10853,2
3584,4102,2
21103,20919,1
13577,13159,1
12199,11988,2
13589,15079,2
8124,7989,4
13036,12387,1
8233,7913,2
7602,7083,1
5493,5032,3
13826,13442,1
6753,6629,1
8088,8407,1
9122,8427,1
15113,15110,2
11631,11174,3
2904,3119,1
11398,10696,1
4404,4052,1
10558,10318,1
15841,15674,1
16618,16876,3
5972,5844,1
2814,3367,1
12209,11997,1
13214,13215,4
3373,3373,1
15120,14985,1
13376,12700,1
18782,18609,1
10257,11815,1
10257,9471,1
7602,7410,2
9336,9133,2
16353,16102,2
5802,6160,1
16455,16594,5
288,255,1
20920,21043,2
9119,9120,1
12697,11906,1
7052,6860,3
11484,10588,17
14968,14761,2
6298,6917,1
14744,15090,7
15445,15320,5
13453,13206,3
20168,20166,1
12782,13219,5
20070,20276,1
17194,16834,1
12261,12834,5
12769,12196,4
13076,12895,1
20133,20836,1
8019,7681,7
8098,8101,1
8124,7780,4
13229,13041,2
13550,13548,3
16611,16474,2
20884,21280,1
6131,6287,1
8266,8749,1
13219,12781,12
15643,15385,1
10254,11118,2
6171,5819,1
14234,13632,1
15397,15090,6
12781,13630,5
12394,12222,1
15305,15126,4
17666,17664,3
17840,18168,1
14617,14391,1
10038,9793,3
11046,10857,1
12800,13236,1
4872,5057,3
15727,15729,1
12354,11962,1
16228,15997,1
17410,17068,1
13447,12765,1
15994,16469,1
16939,16577,1
12231,12804,3
15102,14757,2
15940,15819,4
5057,5056,6
16969,16613,1
12564,12341,2
14961,15275,1
4586,4412,1
8936,8593,1
10257,10674,4
2613,2767,2
5923,5624,1
4189,4270,1
21563,21416,1
7744,7089,1
11373,10935,5
14873,15004,2
12805,14033,2
14640,14791,1
16373,15998,1
11536,10891,1
2361,3327,1
9436,9081,2
9087,11964,1
8863,9393,1
12215,12616,1
12638,12634,1
9424,9423,5
17005,16714,1
3584,3586,4
8492,9263,1
6555,6778,1
6786,6829,4
6062,5912,4
11239,11564,3
15655,15090,1
11592,10958,1
22795,22754,2
17221,16971,3
16177,16312,7
15585,15993,1
16125,15996,10
7235,7368,1
15969,15680,6
9139,8794,2
9806,9806,6
10242,10242,8
13120,12692,2
9685,11371,1
14509,13797,1
12379,11996,4
12634,12016,1
9432,9079,4
10007,11500,3
7187,7784,1
17218,17118,1
8050,7920,5
4604,4423,1
10212,10212,3
16426,16656,2
13207,12604,1
14002,14231,1
5044,4930,2
11142,10693,1
8310,8644,1
18921,18744,1
16923,17174,2
19902,19909,2
16226,16465,1
17530,17234,2
15530,15391,4
11999,11812,1
3754,3838,1
11536,11536,6
16700,16235,1
2359,3322,1
13686,13689,1
6420,6747,1
10254,11998,1
10365,9841,2
14729,14580,8
11437,11182,1
16237,16706,1
3520,3135,1
18869,18778,1
8440,7832,1
5884,5882,5
10359,10683,2
8097,7755,8
4106,4108,1
14559,14335,1
5027,6047,2
18777,18519,1
6158,7738,1
7276,7085,21
11691,11417,9
17171,17287,1
11357,12368,1
8959,8404,1
11999,11573,11
16961,16703,1
12530,13786,1
21178,20891,1
16810,16647,2
16421,16192,1
13525,13109,1
10853,10175,1
19084,18999,1
19300,19301,1
19003,18865,1
4092,3794,1
11588,11245,1
19844,20149,2
8322,8808,6
9337,9133,1
7382,7385,1
4917,5423,1
14774,14247,1
15137,15488,5
13978,13979,2
9306,8953,2
5649,5646,1
6734,6611,2
12629,12012,11
7377,7241,5
17172,16919,2
11049,11300,4
15984,16112,1
15984,15428,2
14629,14250,1
20715,20894,1
6875,6796,2
10644,11091,3
9275,9068,5
5880,5878,2
13632,14014,1
8420,8422,2
763,887,1
10247,11991,1
5648,5365,1
12382,13214,1
9819,9816,4
13224,12784,3
16314,16174,6
2546,2640,1
9685,11241,2
4643,4923,1
22446,22394,1
17182,16928,3
12383,11997,8
6437,8272,1
17873,17688,2
13175,13178,2
10622,10623,1
14735,15082,2
7073,8391,1
10898,11337,1
12526,12134,1
9676,9816,1
14082,14631,1
13141,12715,2
7056,6747,1
10023,10197,2
13220,13029,2
10215,10636,1
12751,12583,2
16412,16548,3
8095,9816,1
12021,11839,1
9333,8784,1
5693,5692,3
14363,14587,2
12234,11840,1
14007,13457,2
